Bank_Code,Bank_Name,Branch_Code,Branch_Name,Branch_Address,City,Zip_Code,POB,Telephone,Fax,Free_Tel,Handicap_Access,day_closed,Branch_Type,Open_Date,Close_Date,Merge_Bank,Merge_Branch,X_Coordinate,Y_Coordinate
17,"בנק מרכנתיל דיסקונט בע""מ",626,עראבה,עראבה 0 ,עראבה,3081200,,076-8062600,,,כן,יום ו,רגיל,18/04/1997,,,,35.338937,32.851208
17,"בנק מרכנתיל דיסקונט בע""מ",603,מיתר,שד' המייסדים 2 ,מיתר,8502500,,076-8060300,,,כן,יום ו,רגיל,21/02/2013,,,,34.943439,31.327664
17,"בנק מרכנתיל דיסקונט בע""מ",681,ג'דידה מכר,ג'דידה 0 ,ג'דיידה-מכר,2510500,5010,076-8068100,,,כן,יום א,רגיל,01/02/1949,,,,35.148095,32.930239
17,"בנק מרכנתיל דיסקונט בע""מ",623,דבוריה,דבוריה 0 ,דבורייה,1691000,12,076-8062300,,,כן,יום ו,רגיל,01/02/1949,,,,35.366133,32.691011
17,"בנק מרכנתיל דיסקונט בע""מ",744,דיר-חנא,דיר חנא 0 ,דייר חנא,2497300,,076-8074400,,,כן,יום ו,רגיל,25/04/2007,,,,35.366302,32.862956
17,"בנק מרכנתיל דיסקונט בע""מ",743,דיר אל אסד-בענה,דיר אל אסד 0 ,דייר אל-אסד,2018800,,076-8074300,,,כן,יום ו,רגיל,28/06/2007,,,,35.275733,32.928119
17,"בנק מרכנתיל דיסקונט בע""מ",628,יפיע,יאפת אל נאסרה 0 ,יפיע,1695500,,076-8062800,,,כן,יום א,רגיל,22/06/2009,,,,35.282717,32.694938
17,"בנק מרכנתיל דיסקונט בע""מ",632,טורעאן,כפר טורעאן 0 ,טורעאן,1695000,33189,076-8063200,,,כן,יום א,רגיל,14/06/2005,,,,35.378355,32.775146
17,"בנק מרכנתיל דיסקונט בע""מ",625,מעיליא,מעיליא 0 ,מעיליא,2514000,361,076-8062500,,,כן,יום א,רגיל,23/04/1997,,,,35.253991,33.025305
17,"בנק מרכנתיל דיסקונט בע""מ",635,גאולה,חגי 21 ,ירושלים,9526602,,076-8063500,,,כן,יום א,רגיל,01/02/1949,,,,35.217645,31.789276
17,"בנק מרכנתיל דיסקונט בע""מ",638,סאלח א-דין,אבו עובדייה 2 ,ירושלים,9711026,,076-8063800,,,כן,יום א,רגיל,11/12/2011,,,,35.229125,31.789201
17,"בנק מרכנתיל דיסקונט בע""מ",742,רמות,שד' גולדה מאיר 255 ,ירושלים,9746033,,076-8074200,,,כן,יום א,רגיל,18/09/2011,,,,35.194487,31.818431
17,"בנק מרכנתיל דיסקונט בע""מ",661,כנפי נשרים,כנפי נשרים 24 ,ירושלים,9610820,,076-8066100,,,כן,יום ו,רגיל,01/02/1949,,,,35.186929,31.788275
17,"בנק מרכנתיל דיסקונט בע""מ",746,רוממה,ירמיהו 48 ,ירושלים,9446728,,076-8074600,,,כן,יום ו,רגיל,15/10/2007,,,,35.205909,31.792442
17,"בנק מרכנתיל דיסקונט בע""מ",621,שבטי ישראל,שבטי ישראל 35 ,ירושלים,9510521,5768,076-8062100,,,כן,יום ו,רגיל,01/02/1949,,,,35.225143,31.785442
17,"בנק מרכנתיל דיסקונט בע""מ",736,סנהדריה,גבעת משה 5 ,ירושלים,9531152,,076-8073600,,,כן,יום ו,רגיל,15/04/2007,,,,35.216451,31.799626
17,"בנק מרכנתיל דיסקונט בע""מ",642,ירושלים ראשי,יפו 64 ,ירושלים,9101401,,076-8064200,,,כן,יום ו,רגיל,01/02/1949,,,,35.217018,31.783819
17,"בנק מרכנתיל דיסקונט בע""מ",647,נתניה,שמואל הציב 20 ,נתניה,4228103,2285,076-8064700,,,כן,יום ו,רגיל,01/02/1949,,,,34.856651,32.330454
17,"בנק מרכנתיל דיסקונט בע""מ",668,ראשון לציון,רוטשילד 115 ,ראשון לציון,7500257,248,076-8066800,,,כן,יום ו,רגיל,01/02/1949,,,,34.792955,31.964691
17,"בנק מרכנתיל דיסקונט בע""מ",691,כפר יאסיף,מרכז מסחרי חדש 0 ,כפר יאסיף,2490801,991,076-8069100,,,כן,יום א,רגיל,25/07/1998,,,,35.160221,32.952356
17,"בנק מרכנתיל דיסקונט בע""מ",602,ירכא,דאהר סנטר ירכא 0 ,ירכא,2496700,,076-8060200,,,כן,יום א,רגיל,21/02/2013,,,,35.173033,32.949238
17,"בנק מרכנתיל דיסקונט בע""מ",663,רמת גן,ז'בוטינסקי 54 ,רמת גן,5252006,10469,076-8066300,,,כן,יום ו,רגיל,01/02/1949,,,,34.810435,32.085462
17,"בנק מרכנתיל דיסקונט בע""מ",614,טמרה,רחוב ראשי 0 ,טמרה,3081100,,076-8061400,,,כן,יום ו,רגיל,07/08/1995,,,,35.201185,32.851001
17,"בנק מרכנתיל דיסקונט בע""מ",694,ואדי ניסנאס,אלנבי 36 ,חיפה,3303333,,076-8069400,,,כן,יום א,רגיל,01/02/1949,,,,34.992667,32.819084
17,"בנק מרכנתיל דיסקונט בע""מ",679,מרכז הכרמל,שד' הנשיא 134 ,חיפה,3464231,,076-8067900,,,כן,יום א,רגיל,14/09/2003,,,,34.986242,32.803341
17,"בנק מרכנתיל דיסקונט בע""מ",696,רהט,מרכז מסחרי 0 ,רהט,8535701,,076-8069600,,,כן,יום ו,רגיל,01/02/1949,,,,34.757399,31.395731
17,"בנק מרכנתיל דיסקונט בע""מ",752,העמקים,ראשי 0 ,זרזיר,3657101,,076-8075200,,,כן,יום א,רגיל,06/06/2010,,,,35.219616,32.723547
17,"בנק מרכנתיל דיסקונט בע""מ",643,ראמה,ראמה 0 ,ראמה,3005501,1,076-8064300,,,כן,יום א,רגיל,01/02/1949,,,,35.363864,32.937575
17,"בנק מרכנתיל דיסקונט בע""מ",725,בית שמש,ישעיהו הנביא 4 ,בית שמש,9913900,,076-8072500,,,כן,יום א,רגיל,13/08/2019,,,,34.977626,31.705085
17,"בנק מרכנתיל דיסקונט בע""מ",697,אום אל פחם,מרכז מסחרי אום אל פחם 0 ,אום אל-פחם,3001015,,076-8069700,,,כן,יום ו,רגיל,31/10/2007,,,,35.148518,32.517099
17,"בנק מרכנתיל דיסקונט בע""מ",876,מרכז מומחים ירושלים,חגי 21 ,ירושלים,9526602,,076-8060761,,,כן,יום ו,יחידת ביצוע,16/08/2015,,,,35.217681,31.789312
17,"בנק מרכנתיל דיסקונט בע""מ",711,מרכז השקעות ירושלים,יפו 64 ,ירושלים,9101402,,076-8064200,,,כן,יום ו,יחידת ביצוע,21/01/2018,,,,35.216907,31.783742
17,"בנק מרכנתיל דיסקונט בע""מ",702,מנהלת אזור ירושלים והדרום,כנפי נשרים 24 ,ירושלים,9546493,,076-8070200,,,כן,יום ו,יחידת ביצוע,21/02/2013,,,,35.186731,31.788331
17,"בנק מרכנתיל דיסקונט בע""מ",738,כאבול,כאבול 0 ,כאבול,2496300,,076-8073800,,,כן,יום א,רגיל,19/02/2007,,,,35.211661,32.867241
17,"בנק מרכנתיל דיסקונט בע""מ",631,כפר כנא,כפר כנא 0 ,כפר כנא,1693000,,076-8063100,,,כן,יום א,רגיל,02/06/2006,,,,35.342075,32.748573
17,"בנק מרכנתיל דיסקונט בע""מ",733,רמת השרון,סוקולוב 111 ,רמת השרון,4723906,,076-8073300,,,כן,יום א,רגיל,02/10/2005,21/11/2021,17001,699,34.852425,32.168001
17,"בנק מרכנתיל דיסקונט בע""מ",639,נצרת ראשי,הגליל 30 ,נצרת,1641160,,076-8063900,,,כן,יום א,רגיל,06/08/2010,,,,35.305182,32.705151
17,"בנק מרכנתיל דיסקונט בע""מ",627,פאולוס השישי,פאולוס השישי 83 ,נצרת,1607183,394,076-8062700,,,כן,יום א,רגיל,01/02/1949,,,,35.295831,32.699705
17,"בנק מרכנתיל דיסקונט בע""מ",640,אל ראם,דרך חיפה 0 ,נצרת,1600000,3111,076-8064000,,,כן,יום א,רגיל,05/05/1997,,,,35.286604,32.694051
17,"בנק מרכנתיל דיסקונט בע""מ",687,סכנין,סכנין 0 ,סח'נין,3081000,1726,076-8068700,,,כן,יום ו,רגיל,31/07/2008,,,,35.294418,32.864321
17,"בנק מרכנתיל דיסקונט בע""מ",706,מנהלת אזור עכו,שלום הגליל 1 ,עכו,2455301,,076-8070600,,,כן,יום ו,יחידת ביצוע,21/02/2013,,,,35.092692,32.920331
17,"בנק מרכנתיל דיסקונט בע""מ",644,עכו,החרושת 2 ,עכו,2411002,,076-8064400,,,כן,יום א,רגיל,10/07/2006,,,,35.808179,32.923114
17,"בנק מרכנתיל דיסקונט בע""מ",651,פתח תקוה,הרצל 32 ,פתח תקווה,4935732,,076-8065100,,,כן,יום ו,רגיל,19/06/2005,,,,34.887362,32.085432
17,"בנק מרכנתיל דיסקונט בע""מ",680,קרית מוצקין,שדרות משה גושן 86 ,קריית מוצקין,2631123,,076-8068000,,,כן,יום א,רגיל,17/06/2007,,,,35.074151,32.831828
17,"בנק מרכנתיל דיסקונט בע""מ",674,רחובות,הרצל 189 ,רחובות,7627001,1151,076-8067400,,,כן,יום א,רגיל,01/02/1949,,,,34.809504,31.900492
17,"בנק מרכנתיל דיסקונט בע""מ",669,רמלה,שד' הרצל 75 ,רמלה,7210101,174,076-8066900,,,כן,יום ו,רגיל,01/02/1949,,,,34.872962,31.927579
17,"בנק מרכנתיל דיסקונט בע""מ",755,מרכז עסקים השרון,מרכז מסחרי צור יגאל 0 ,כוכב יאיר,4486416,3015,076-8075500,,,כן,,רגיל,16/09/2013,14/05/2020,17001,651,34.982336,32.218745
17,"בנק מרכנתיל דיסקונט בע""מ",624,מג'ד אל כרום,רחוב ראשי 0 ,מג'ד אל-כרום,2019000,,076-8062400,,,כן,יום ו,רגיל,19/02/2002,,,,35.256758,32.920213
17,"בנק מרכנתיל דיסקונט בע""מ",740,יהודה הנשיא,רבי יהודה הנשיא 8 ,אשדוד,7765362,,076-8074000,,,כן,יום א,רגיל,17/06/2007,,,,34.665964,31.791555
17,"בנק מרכנתיל דיסקונט בע""מ",676,אשדוד,שבי ציון 3 ,אשדוד,7710201,,076-8067600,,,כן,יום ו,רגיל,23/02/2000,,,,34.645025,31.808698
17,"בנק מרכנתיל דיסקונט בע""מ",692,תרשיחא,השוק 2 ,מעלות-תרשיחא,2154055,5105,076-8069200,,,כן,יום א,רגיל,16/09/2013,,,,35.253955,33.025244
17,"בנק מרכנתיל דיסקונט בע""מ",662,טירת הכרמל,העצמאות 0 ,טירת כרמל,3911605,,076-8066200,,,כן,יום ו,רגיל,01/02/1949,,,,34.973108,32.761681
17,"בנק מרכנתיל דיסקונט בע""מ",649,דימונה,המרכז המסחרי הישן 3 ,דימונה,8610002,26,076-8064900,,,כן,יום ו,רגיל,02/02/1949,,,,35.030971,31.066612
17,"בנק מרכנתיל דיסקונט בע""מ",683,אור יהודה,יהדות קנדה 1 ,אור יהודה,6026695,,076-8068300,,,כן,יום ו,רגיל,10/04/1998,,,,34.860041,32.020552
17,"בנק מרכנתיל דיסקונט בע""מ",707,מרכז השקעות חיפה,דרך בר יהודה 147 ,נשר,3688306,,076-8065040,,,כן,יום ו,יחידת ביצוע,11/06/2018,,,,35.038958,32.778351
17,"בנק מרכנתיל דיסקונט בע""מ",703,מנהלת אזור חיפה והשרון,דרך בר יהודה 147 ,נשר,3688306,,076-8070300,,,כן,יום ו,יחידת ביצוע,21/02/2013,,,,35.038958,32.778351
17,"בנק מרכנתיל דיסקונט בע""מ",875,מרכז מומחים נשר,דרך בר יהודה 147 ,נשר,3688306,,076-8060801,,,כן,יום ש,יחידת ביצוע,31/12/2012,,,,35.038958,32.778351
17,"בנק מרכנתיל דיסקונט בע""מ",727,מרכז מומחים - סחר חוץ צפון,דרך בר יהודה 147 ,נשר,3688306,,076-8060891,,,כן,יום ש,יחידת ביצוע,31/10/2010,,,,35.038958,32.778351
17,"בנק מרכנתיל דיסקונט בע""מ",650,מרכז עסקים אזור חיפה,דרך בר יהודה 147 ,נשר,3688306,33189,076-8065000,,,כן,יום ו,רגיל,01/02/1949,,,,35.038969,32.778422
17,"בנק מרכנתיל דיסקונט בע""מ",745,רבי עקיבא,רבי עקיבא 140 ,בני ברק,5152101,,076-8074500,,,כן,יום ו,רגיל,16/09/2013,,,,34.836998,32.085627
17,"בנק מרכנתיל דיסקונט בע""מ",732,בני ברק,כהנמן 107 ,בני ברק,5154437,,076-8073200,,,כן,יום ו,רגיל,21/02/2013,,,,34.841870,32.079891
17,"בנק מרכנתיל דיסקונט בע""מ",678,בת ים,שד' העצמאות 65 ,בת ים,5939552,3315,076-8067800,,,כן,יום ו,רגיל,01/02/1949,,,,34.748077,32.027104
17,"בנק מרכנתיל דיסקונט בע""מ",677,חדרה,הרברט סמואל 55 ,חדרה,3836863,304,076-8067700,,,כן,יום ו,רגיל,02/02/1997,,,,34.918448,32.437087
17,"בנק מרכנתיל דיסקונט בע""מ",724,בועיינה נג'ידאת,בועיינה-נוג'ידאת 0 ,בועיינה-נוג'ידאת,,,076-8072400,,,כן,יום א,רגיל,27/12/2012,,,,35.363707,32.806716
17,"בנק מרכנתיל דיסקונט בע""מ",753,חורפיש,ראשי חורפיש 0 ,חורפיש,2515500,,076-8075300,,,כן,יום א,רגיל,22/06/2009,,,,35.342727,33.014631
17,"בנק מרכנתיל דיסקונט בע""מ",671,אכסאל,אכסאל 0 ,אכסאל,1692000,,076-8067100,,,כן,יום א,רגיל,01/02/1949,,,,35.301702,32.698659
17,"בנק מרכנתיל דיסקונט בע""מ",634,עילבון,עילבון 0 ,עיילבון,1672000,136,076-8063400,,,כן,יום א,רגיל,01/02/1949,,,,35.401298,32.838371
17,"בנק מרכנתיל דיסקונט בע""מ",750,כפר קאסם,רח' ראשי 0 ,כפר קאסם,4881000,,076-8075000,,,כן,יום ו,רגיל,24/12/2008,,,,34.964332,32.114374
17,"בנק מרכנתיל דיסקונט בע""מ",699,כפר סבא,"התע""ש 13 ",כפר סבא,4442500,,076-8069900,,,כן,יום א,רגיל,20/06/1995,,,,34.926704,32.175411
17,"בנק מרכנתיל דיסקונט בע""מ",630,ריינה,ריינה 0 ,ריינה,1694000,37,076-8063000,,,כן,יום א,רגיל,01/02/1949,,,,35.316933,32.720635
17,"בנק מרכנתיל דיסקונט בע""מ",747,מרכז השקעות נצרת,דרך חיפה 75 ,נצרת,3688306,,076-8071100,,,כן,יום ו,יחידת ביצוע,01/09/2010,,,,35.282135,32.695996
17,"בנק מרכנתיל דיסקונט בע""מ",705,מנהלת אזור נצרת,הגליל 0 ,נצרת,1641130,,076-8070500,,,כן,יום ו,יחידת ביצוע,01/01/1966,,,,35.305182,32.705195
17,"בנק מרכנתיל דיסקונט בע""מ",620,שפרעם,ארחי בישוף חג'אר 0 ,שפרעם,3330149,,076-8062000,,,כן,יום א,רגיל,27/03/2011,,,,35.173041,32.802788
17,"בנק מרכנתיל דיסקונט בע""מ",645,באר שבע,רגר יצחק 59 ,באר שבע,8489432,,076-8064500,,,כן,יום ו,רגיל,15/11/1996,,,,34.798294,31.255212
17,"בנק מרכנתיל דיסקונט בע""מ",660,נהריה,שד' הגעתון 38 ,נהרייה,2210001,,076-8066000,,,כן,יום ו,רגיל,01/02/1949,,,,35.092523,33.007154
17,"בנק מרכנתיל דיסקונט בע""מ",619,אגף החשבות,דרך בגין 125 ,תל אביב -יפו,6701201,,076-8044582,,,כן,יום ו,מחלקה,21/06/2012,,,,34.789537,32.073217
17,"בנק מרכנתיל דיסקונט בע""מ",690,"מרכז ני""ע",דרך בגין 125 ,תל אביב -יפו,6701201,7044,076-8044243,,,כן,יום ו,מחלקה,21/06/2012,,,,34.789537,32.073217
17,"בנק מרכנתיל דיסקונט בע""מ",659,חשבות הבנק,דרך מנחם בגין 125 ,תל אביב -יפו,6701201,7044,076-8044599,,,כן,יום ו,מחלקה,06/02/2013,,,,34.789537,32.073217
17,"בנק מרכנתיל דיסקונט בע""מ",720,עסקים ראשי,הארבעה 19 ,תל אביב -יפו,6473919,,076-8072000,,,כן,יום ו,מיוחד,07/04/2013,,,,34.786639,32.070737
17,"בנק מרכנתיל דיסקונט בע""מ",654,ראשי תל אביב,דרך מנחם בגין 74 ,תל אביב -יפו,6343279,,076-8065400,,,כן,יום ו,רגיל,01/02/1949,,,,34.784541,32.066931
17,"בנק מרכנתיל דיסקונט בע""מ",672,השלום,"דרך פ""ת 132 7 ",תל אביב -יפו,6701201,,076-8067200,,,כן,יום ו,רגיל,01/02/1949,,,,34.791017,32.075184
17,"בנק מרכנתיל דיסקונט בע""מ",655,דיזינגוף,דיזינגוף 102 ,תל אביב -יפו,6343279,,076-8065500,,,כן,יום ו,רגיל,01/02/1949,,17001,672,34.773921,32.079591
17,"בנק מרכנתיל דיסקונט בע""מ",754,רשויות מקומיות,הארבעה 19 ,תל אביב -יפו,6473919,0,03-7647600,,,כן,יום ו,רגיל,01/12/2019,,,,34.786639,32.070737
17,"בנק מרכנתיל דיסקונט בע""מ",653,יפו,שד' ירושלים 16 ,תל אביב -יפו,6108102,8224,076-8065300,,,כן,יום ו,רגיל,01/02/1949,,,,34.759401,32.064291
17,"בנק מרכנתיל דיסקונט בע""מ",734,ביתר עילית,"הר""ן 20 ",ביתר עילית,,,076-8073400,,,כן,יום א,רגיל,10/07/2006,,,,35.118208,31.703253
52,"בנק פועלי אגודת ישראל בע""מ",181,פאגי פתח תקוה,ישעיהו משורר 11 11 מרכז קרסו,פתח תקווה,4931946,,03-9114200,,*3009,כן,יום ו,רגיל,18/04/2000,,31001,,32.07,34.91
52,"בנק פועלי אגודת ישראל בע""מ",179,פאגי רמת בית שמש,נחל קישון 48 ,בית שמש,9909959,,02-9906400,,*3009,כן,יום א,מיוחד,08/04/2003,,31001,,31.71,34.99
52,"בנק פועלי אגודת ישראל בע""מ",986,פאגי לב הרובע,"רשב""י 15 רובע ז",אשדוד,7765033,,08-8578200,03-5134130,*3009,כן,יום א,מיוחד,04/09/2007,,31001,,31.789066,34.664428
52,"בנק פועלי אגודת ישראל בע""מ",186,פאגי אשדוד,דב גור 8 רובע ו,אשדוד,7753535,,08-8578200,,*3009,כן,יום א,רגיל,01/06/1983,,31001,,31.79,34.65
52,"בנק פועלי אגודת ישראל בע""מ",176,פאגי אלעד,בן שטח 10 ,אלעד,4082610,,03-9755200,,*3009,כן,יום א,מיוחד,21/02/2006,,31001,,32.06,34.96
52,"בנק פועלי אגודת ישראל בע""מ",168,פאגי רימונים,אהרונוביץ 10 ,בני ברק,5137705,,03-5649200,,*3009,כן,יום א,מיוחד,17/10/2016,01/02/2022,31001,,32.09,34.84
52,"בנק פועלי אגודת ישראל בע""מ",160,מתחם שירותי קופות,אהרונוביץ 10 ,בני ברק,5137705,,03-5649200,,*3009,כן,יום ו,מיוחד,01/02/2022,,31001,,32.09,34.84
52,"בנק פועלי אגודת ישראל בע""מ",188,פאגי בני ברק,יעקב לנדאו 4 ,בני ברק,5155025,,03-6174200,,*3009,כן,יום א,רגיל,17/10/2006,,31001,,32.08,34.83
52,"בנק פועלי אגודת ישראל בע""מ",183,פאגי רבי עקיבא,רבי עקיבא 86 ,בני ברק,5144003,,03-6156200,,*3009,כן,יום ו,רגיל,01/11/1987,,31001,,32.09,34.83
52,"בנק פועלי אגודת ישראל בע""מ",189,פאגי תל אביב,שדרות רוטשילד 42 ,תל אביב -יפו,6688310,,03-7959200,,*3009,כן,יום ו,מחלקה,21/03/1982,,31001,,32.06,34.77
